stop_id,stop_name,stop_url,stop_timezone,stop_lat,stop_lon
PTO,Port Townsend Amtrak Bus Stop,http://www.amtrak.com/stations/pto,America/Los_Angeles,48.049493,-122.818437
PTS,Portsmouth Amtrak Station,https://www.amtrak.com/stations/pts,America/New_York,43.059678,-70.804088
PUL,Pullman Amtrak Station,https://www.amtrak.com/stations/pul,America/Los_Angeles,46.739378,-117.173801
PUN,Punxsutawney,https://www.amtrak.com/stations/pun,America/New_York,40.944654,-78.971581
PUR,Purcell Amtrak Station,https://www.amtrak.com/stations/pur,America/Chicago,35.012033,-97.357416
PVD,Providence,https://www.amtrak.com/stations/pvd,America/New_York,41.82949,-71.413478
PVL,Pauls Valley Amtrak Station,https://www.amtrak.com/stations/pvl,America/Chicago,34.741735,-97.21846
PXN,North Phoenix Metro Center Transit Station,https://www.amtrak.com/stations/pxn,America/Denver,33.639498,-112.119188
QAN,Quantico Amtrak,https://www.amtrak.com/stations/qan,America/New_York,38.521882,-77.293027
QCY,Quincy Amtrak Station,https://www.amtrak.com/stations/qcy,America/Chicago,39.957063,-91.368525
QKR,Quakertown Amtrak Bus Stop,https://www.amtrak.com/stations/qkr,America/New_York,40.434238,-75.419406
QUC,Quincy Amtrak Bus Stop,https://www.amtrak.com/stations/quc,America/Los_Angeles,47.233512,-119.855705
RAT,Raton,https://www.amtrak.com/stations/rat,America/Denver,36.901072,-104.437886
RBC,Richmond Amtrak Bus Stop,https://www.amtrak.com/stations/rbc,America/Los_Angeles,49.18723,-123.109885
RBF,Red Bluff Amtrak Bus Stop,https://www.amtrak.com/stations/rbf,America/Los_Angeles,40.178482,-122.234586
RDD,Redding Amtrak,https://www.amtrak.com/stations/rdd,America/Los_Angeles,40.583595,-122.39337
RDM,Redmond,https://www.amtrak.com/stations/rdm,America/Los_Angeles,44.253269,-121.160728
RDR,Redding Amtrak Bus Stop,https://www.amtrak.com/stations/rdr,America/Los_Angeles,40.583521,-122.392768
RDT,Redmond,https://www.amtrak.com/stations/rdt,America/Los_Angeles,44.266502,-121.176735
RDW,Red Wing Amtrak Station,https://www.amtrak.com/stations/rdw,America/Chicago,44.566214,-92.537066
REN,Rensselaer Amtrak,https://www.amtrak.com/stations/ren,America/Chicago,40.943281,-87.155121
RFS,Richfield Springs Amtrak Bus Stop,https://www.amtrak.com/stations/rfs,America/New_York,42.853611,-74.986864
RGH,Raleigh Union Station,https://www.amtrak.com/stations/rgh,America/New_York,35.777209,-78.647784
RHI,Rhinecliff Amtrak Station,https://www.amtrak.com/stations/rhi,America/New_York,41.921346,-73.951278
RIC,Richmond,https://www.amtrak.com/stations/ric,America/Los_Angeles,37.936752,-122.35413
RIV,Riverside,https://www.amtrak.com/stations/riv,America/Los_Angeles,33.97567,-117.369988
RKV,Rockville Amtrak,https://www.amtrak.com/stations/rkv,America/New_York,39.084547,-77.145995
RLN,Rocklin Amtrak Station,https://www.amtrak.com/stations/rln,America/Los_Angeles,38.791006,-121.237299
RMN,Rochester Amtrak Station,https://www.amtrak.com/stations/rmn,America/Chicago,44.028562,-92.474757
RMT,Rocky Mount,https://www.amtrak.com/stations/rmt,America/New_York,35.938001,-77.797855
RNK,Roanoke,https://www.amtrak.com/stations/rnk,America/New_York,37.273185,-79.941795
RNO,Reno,https://www.amtrak.com/stations/rno,America/Los_Angeles,39.528521,-119.812123
ROB,Rochester,https://www.amtrak.com/stations/rob,America/New_York,43.16269,-77.607884
ROC,Rochester,https://www.amtrak.com/stations/roc,America/New_York,43.163411,-77.608057
ROM,Rome Amtrak Station,https://www.amtrak.com/stations/rom,America/New_York,43.199425,-75.44996
ROY,Royal Oak Amtrak,https://www.amtrak.com/stations/roy,America/New_York,42.488439,-83.14701
RPC,Rohnert Park Amtrak Bus Stop,https://www.amtrak.com/stations/rpc,America/Los_Angeles,38.347328,-122.709749
RPH,Randolph Amtrak,https://www.amtrak.com/stations/rph,America/New_York,43.922398,-72.665459
RSP,Rouses Point Amtrak,https://www.amtrak.com/stations/rsp,America/New_York,44.99487,-73.371093
RSV,Roseville Amtrak,https://www.amtrak.com/stations/rsv,America/Los_Angeles,38.750016,-121.286286
RTC,Rutland MVRTD Transit Cntr,https://www.amtrak.com/stations/rtc,America/New_York,43.607876,-72.979324
RTE,Route 128 Amtrak Station,https://www.amtrak.com/stations/rte,America/New_York,42.210242,-71.147894
RTL,Rantoul Amtrak,https://www.amtrak.com/stations/rtl,America/Chicago,40.310905,-88.159126
RTZ,Ritzville Amtrak Bus Stop,https://www.amtrak.com/stations/rtz,America/Los_Angeles,47.119405,-118.36534
RUD,Rutland,https://www.amtrak.com/stations/rud,America/New_York,43.605756,-72.981538
RUG,Rugby Amtrak Station,https://www.amtrak.com/stations/rug,America/Chicago,48.369846,-99.997556
RVM,Richmond Main Street Amtrak Station,https://www.amtrak.com/stations/rvm,America/New_York,37.534209,-77.429512
RVR,Richmond Staples Mill Road Amtrak Station,https://www.amtrak.com/stations/rvr,America/New_York,37.617693,-77.496943
SAB,St. Albans Amtrak Station,https://www.amtrak.com/stations/sab,America/New_York,44.81236,-73.086191
SAC,Sacramento,https://www.amtrak.com/stations/sac,America/Los_Angeles,38.584004,-121.500704
SAE,Santa Fe Amtrak Bus Stop,https://www.amtrak.com/stations/sae,America/Denver,35.799738,-105.921959
SAF,Santa Fe Amtrak Station,https://www.amtrak.com/stations/saf,America/Denver,35.684265,-105.946599
SAL,Salisbury,https://www.amtrak.com/stations/sal,America/New_York,35.667496,-80.466323
SAN,San Diego,https://www.amtrak.com/stations/san,America/Los_Angeles,32.716169,-117.169576
SAO,Saco Amtrak Station,https://www.amtrak.com/stations/sao,America/New_York,43.496191,-70.449139
SAP,Santa Paula Amtrak Bus Stop,https://www.amtrak.com/stations/sap,America/Los_Angeles,34.346197,-119.06906
SAR,Saratoga Springs Amtrak Station,https://www.amtrak.com/stations/sar,America/New_York,43.08281,-73.810027
SAS,San Antonio Amtrak Station,https://www.amtrak.com/stations/sas,America/Chicago,29.41935,-98.478143
SAT,Santa Maria Amtrak Bus Stop,https://www.amtrak.com/stations/sat,America/Los_Angeles,34.951608,-120.416455
SAV,Savannah,https://www.amtrak.com/stations/sav,America/New_York,32.083412,-81.148264
SAY,Sandy,https://www.amtrak.com/stations/say,America/Los_Angeles,45.400668,-122.27625
SBA,Santa Barbara,https://www.amtrak.com/stations/sba,America/Los_Angeles,34.413718,-119.692785
SBG,Sebring Amtrak Station,https://www.amtrak.com/stations/sbg,America/New_York,27.496632,-81.434202
SBK,Seabrook,http://www.amtrak.com/stations/sbk,America/New_York,42.891524,-70.883909
SBU,UC Santa Barbara Amtrak Bus Stop,https://www.amtrak.com/stations/sbu,America/Los_Angeles,34.414945,-119.848296
SBY,Shelby Amtrak Station,https://www.amtrak.com/stations/sby,America/Denver,48.506748,-111.856649
SCC,Santa Clara Amtrak,https://www.amtrak.com/stations/scc,America/Los_Angeles,37.353219,-121.936576
SCD,St. Cloud Amtrak Station,https://www.amtrak.com/stations/scd,America/Chicago,45.567748,-94.149093
SCH,Schriever Amtrak,https://www.amtrak.com/stations/sch,America/Chicago,29.746678,-90.815246
SCS,Sacramento Amtrak Bus Stop,https://www.amtrak.com/stations/scs,America/Los_Angeles,38.576137,-121.495175
SDC,Sedona Amtrak Bus Stop,https://www.amtrak.com/stations/sdc,America/Denver,34.870511,-111.760303
SDL,Slidell Amtrak Station,https://www.amtrak.com/stations/sdl,America/Chicago,30.278372,-89.782565
SDY,Schenectady,https://www.amtrak.com/stations/sdy,America/New_York,42.814724,-73.942892
SEA,Seattle,https://www.amtrak.com/stations/sea,America/Los_Angeles,47.598445,-122.330161
SED,Sedalia Amtrak Station,https://www.amtrak.com/stations/sed,America/Chicago,38.711604,-93.228706
SFA,Sanford Amtrak Auto Train Station,https://www.amtrak.com/stations/sfa,America/New_York,28.808544,-81.291274
SFC,San Francisco,https://www.amtrak.com/stations/sfc,America/Los_Angeles,37.78865,-122.398867
SHB,Sheboygan Amtrak Bus Stop,https://www.amtrak.com/stations/shb,America/Chicago,43.74992,-87.714028
SHR,Shreveport SporTran Intermodal Terminal,https://www.amtrak.com/stations/shr,America/Chicago,32.499717,-93.756673
SIM,Simi Valley Amtrak,https://www.amtrak.com/stations/sim,America/Los_Angeles,34.270204,-118.695163
SJC,San Jose,https://www.amtrak.com/stations/sjc,America/Los_Angeles,37.329933,-121.902388
SJM,St. Joseph-Benton Harbor Amtrak Station,https://www.amtrak.com/stations/sjm,America/New_York,42.10908,-86.484484
SKD,Shamokin Dam Amtrak Bus Stop,https://www.amtrak.com/stations/skd,America/New_York,40.84826,-76.820489
SKE,Skykomish - Eastbound Amtrak Bus Stop,https://www.amtrak.com/stations/ske,America/Los_Angeles,47.711229,-121.361738
SKN,Stockton,https://www.amtrak.com/stations/skn,America/Los_Angeles,37.945468,-121.285632
SKT,Stockton,https://www.amtrak.com/stations/skt,America/Los_Angeles,37.957038,-121.279
SKW,Skykomish - Westbound Amtrak Bus Stop,https://www.amtrak.com/stations/skw,America/Los_Angeles,47.711903,-121.360091
SKY,Sandusky Amtrak Station,https://www.amtrak.com/stations/sky,America/New_York,41.440671,-82.717866
SLC,Salt Lake City,https://www.amtrak.com/stations/slc,America/Denver,40.761661,-111.908349
SLD,Salida Amtrak Bus Stop,https://www.amtrak.com/stations/sld,America/Denver,38.525047,-105.9945
SLH,South Lake Tahoe,https://www.amtrak.com/stations/slh,America/Los_Angeles,38.95779,-119.942288
SLM,Salem,https://www.amtrak.com/stations/slm,America/Los_Angeles,44.932331,-123.028331
SLO,San Luis Obispo,https://www.amtrak.com/stations/slo,America/Los_Angeles,35.276434,-120.654701
SLP,San Luis Obispo Amtrak Bus Stop,https://www.amtrak.com/stations/slp,America/Los_Angeles,35.298857,-120.655671
SLQ,St-Lambert Amtrak Station,https://www.amtrak.com/stations/slq,America/New_York,45.498896,-73.507287
SLT,South Lake Tahoe Amtrak Bus Stop,https://www.amtrak.com/stations/slt,America/Los_Angeles,38.913065,-120.004765
SLV,Solvang Amtrak Bus Stop,https://www.amtrak.com/stations/slv,America/Los_Angeles,34.595913,-120.14058
SMC,San Marcos Amtrak,https://www.amtrak.com/stations/smc,America/Chicago,29.876571,-97.941049
SMD,Madison Dutch Mill Park and Ride,https://www.amtrak.com/stations/smd,America/Chicago,43.047761,-89.306176
SMN,Santa Monica Pier,https://www.amtrak.com/stations/smn,America/Los_Angeles,34.012692,-118.494637
SMT,Summit Amtrak,https://www.amtrak.com/stations/smt,America/Chicago,41.794912,-87.809742
SNA,Santa Ana,https://www.amtrak.com/stations/sna,America/Los_Angeles,33.751629,-117.856607
SNB,San Bernardino,https://www.amtrak.com/stations/snb,America/Los_Angeles,34.104112,-117.310659
SNC,San Juan Capistrano Amtrak Station,https://www.amtrak.com/stations/snc,America/Los_Angeles,33.501318,-117.663813
SND,Sanderson Amtrak,https://www.amtrak.com/stations/snd,America/Chicago,30.139951,-102.398746
SNP,San Clemente Pier Amtrak,https://www.amtrak.com/stations/snp,America/Los_Angeles,33.419645,-117.619733
SNS,Salinas,https://www.amtrak.com/stations/sns,America/Los_Angeles,36.679145,-121.656745
SNY,Stanley Amtrak Bus Stop,https://www.amtrak.com/stations/sny,America/Chicago,44.949813,-90.938352
SOB,South Bend Amtrak Station,https://www.amtrak.com/stations/sob,America/New_York,41.67836,-86.287345
SOL,Solana Beach Amtrak Station,https://www.amtrak.com/stations/sol,America/Los_Angeles,32.992937,-117.271135
SOP,Southern Pines Amtrak Station,https://www.amtrak.com/stations/sop,America/New_York,35.175069,-79.390303
SPB,Spartanburg Amtrak Station,https://www.amtrak.com/stations/spb,America/New_York,34.953736,-81.936917
SPG,Springfield,https://www.amtrak.com/stations/spg,America/New_York,42.105987,-72.592905
SPI,Springfield,https://www.amtrak.com/stations/spi,America/Chicago,39.802323,-89.651384
SPK,Spokane,https://www.amtrak.com/stations/spk,America/Los_Angeles,47.65672,-117.415455
SPL,Staples Amtrak Station,https://www.amtrak.com/stations/spl,America/Chicago,46.354601,-94.795331
SPM,South Portsmouth Amtrak,https://www.amtrak.com/stations/spm,America/New_York,38.721281,-82.963751
SPT,Sandpoint Amtrak,https://www.amtrak.com/stations/spt,America/Los_Angeles,48.276234,-116.545583
SPX,Sparks Amtrak Bus Stop,https://www.amtrak.com/stations/spx,America/Los_Angeles,39.533532,-119.757111
SQM,Sequim Amtrak Bus Stop,http://www.amtrak.com/stations/sqm,America/Los_Angeles,48.079204,-123.116397
SRA,Sarasota Amtrak Bus Stop,https://www.amtrak.com/stations/sra,America/New_York,27.337166,-82.456626
SRC,Santa Rosa Amtrak Bus Stop,https://www.amtrak.com/stations/src,America/Los_Angeles,38.455605,-122.727626
SRN,Scranton Amtrak Station,https://www.amtrak.com/stations/srn,America/New_York,41.41019,-75.671028
SSG,Selinsgrove Amtrak Bus Stop,https://www.amtrak.com/stations/ssg,America/New_York,40.798142,-76.862247
SSM,Selma,https://www.amtrak.com/stations/ssm,America/New_York,35.532786,-78.280099
SSW,Stevens Pass Amtrak Bus Stop,https://www.amtrak.com/stations/ssw,America/Los_Angeles,47.746634,-121.088387
STA,Staunton Amtrak Station,https://www.amtrak.com/stations/sta,America/New_York,38.147639,-79.071776
STC,State College Amtrak Bus Stop,https://www.amtrak.com/stations/stc,America/New_York,40.792286,-77.867734
STL,St. Louis,https://www.amtrak.com/stations/stl,America/Chicago,38.624195,-90.203973
STM,Stamford Amtrak Station,https://www.amtrak.com/stations/stm,America/New_York,41.04713,-73.54216
STN,Stanley Amtrak Station,https://www.amtrak.com/stations/stn,America/Chicago,48.319813,-102.389379
STP,St. Petersburg,https://www.amtrak.com/stations/stp,America/New_York,27.843029,-82.644428
STS,New Haven,https://www.amtrak.com/stations/sts,America/New_York,41.305253,-72.922086
STW,Stanwood Amtrak,https://www.amtrak.com/stations/stw,America/Los_Angeles,48.242638,-122.349935
SUI,Suisun-Fairfield,https://www.amtrak.com/stations/sui,America/Los_Angeles,38.243401,-122.041099
SUN,Sunriver Amtrak Bus Stop,https://www.amtrak.com/stations/sun,America/Los_Angeles,43.873858,-121.446097
SUR,Sunbury Amtrak Bus Stop,https://www.amtrak.com/stations/sur,America/New_York,40.861741,-76.790229
SVP,Stevens Point Amtrak Bus Stop,https://www.amtrak.com/stations/svp,America/Chicago,44.533158,-89.575535
SVT,Sturtevant Amtrak Station,https://www.amtrak.com/stations/svt,America/Chicago,42.718292,-87.9063
SWB,Swansboro,https://www.amtrak.com/stations/swb,America/New_York,34.697075,-77.13963
SYA,Syracuse Amtrak Bus Stop,https://www.amtrak.com/stations/sya,America/New_York,43.113288,-76.112243
SYK,Sykesville Amtrak Bus Stop,https://www.amtrak.com/stations/syk,America/New_York,41.050236,-78.822691
SYR,Syracuse Regional Transportation Center,https://www.amtrak.com/stations/syr,America/New_York,43.076548,-76.169244
TAB,Tacoma Amtrak Station,https://www.amtrak.com/stations/tab,America/Los_Angeles,47.240719,-122.426917
TAC,Tacoma,https://www.amtrak.com/stations/tac,America/Los_Angeles,47.239803,-122.428099
TAY,Taylor Amtrak,https://www.amtrak.com/stations/tay,America/Chicago,30.567667,-97.407763
TCA,Toccoa Amtrak Station,https://www.amtrak.com/stations/tca,America/New_York,34.578456,-83.331542
TCL,Tuscaloosa Amtrak Station,https://www.amtrak.com/stations/tcl,America/Chicago,33.193165,-87.560228
TEH,Tehachapi Amtrak Bus Stop,https://www.amtrak.com/stations/teh,America/Los_Angeles,35.132772,-118.451143
TEM,Tempe Amtrak Bus Stop,https://www.amtrak.com/stations/tem,America/Denver,33.427551,-111.943154
THN,Thurmond Amtrak,https://www.amtrak.com/stations/thn,America/New_York,37.956986,-81.078754
TOH,Tomah Amtrak Station,https://www.amtrak.com/stations/toh,America/Chicago,43.986007,-90.505331
TOL,Toledo,https://www.amtrak.com/stations/tol,America/New_York,41.638345,-83.541721
TOP,Topeka Amtrak Station,https://www.amtrak.com/stations/top,America/Chicago,39.051415,-95.664916
TPA,Tampa,https://www.amtrak.com/stations/tpa,America/New_York,27.952492,-82.450777
TPL,Temple,https://www.amtrak.com/stations/tpl,America/Chicago,31.095883,-97.345792
TRA,Tracy Bus Stop Amtrak Bus Stop,https://www.amtrak.com/stations/tra,America/Los_Angeles,37.761409,-121.436094
TRC,Tracy ACE Station Amtrak Station,https://www.amtrak.com/stations/trc,America/Los_Angeles,37.696211,-121.43397
TRE,Trenton,https://www.amtrak.com/stations/tre,America/New_York,40.219011,-74.75444
TRF,Florence,http://www.amtrak.com/stations/trf,America/Los_Angeles,43.982227,-124.086997
TRI,Trinidad Amtrak,https://www.amtrak.com/stations/tri,America/Denver,37.172688,-104.507981
TRK,Turlock-Denair,https://www.amtrak.com/stations/trk,America/Los_Angeles,37.527229,-120.798009
TRM,Troy Amtrak Station,https://www.amtrak.com/stations/trm,America/New_York,42.542555,-83.191026
TRU,Truckee Amtrak Station,https://www.amtrak.com/stations/tru,America/Los_Angeles,39.327616,-120.185387
TSY,Tusayan Grand Canyon Village Amtrak Bus Stop,https://www.amtrak.com/stations/tsy,America/Denver,35.974367,-112.126413
TUK,Tukwila Amtrak,https://www.amtrak.com/stations/tuk,America/Los_Angeles,47.461081,-122.240254
TUS,Tucson Amtrak Station,https://www.amtrak.com/stations/tus,America/Denver,32.222977,-110.96677
TVF,The Villages-Lady Lake Amtrak Bus Stop,https://www.amtrak.com/stations/tvf,America/New_York,28.953067,-81.957989
TXA,Texarkana Amtrak Station,https://www.amtrak.com/stations/txa,America/Chicago,33.420067,-94.043082
TYR,Tyrone Amtrak,https://www.amtrak.com/stations/tyr,America/New_York,40.667705,-78.24047
UCA,Utica Amtrak Station,https://www.amtrak.com/stations/uca,America/New_York,43.103892,-75.223434
UKH,Ukiah Amtrak Bus Stop,https://www.amtrak.com/stations/ukh,America/Los_Angeles,39.15194,-123.198704
VAB,Virginia Beach Amtrak Bus Stop,https://www.amtrak.com/stations/vab,America/New_York,36.847096,-75.978111
VAC,Vancouver,https://www.amtrak.com/stations/vac,America/Los_Angeles,49.273757,-123.098336
VAL,Vallejo,https://www.amtrak.com/stations/val,America/Los_Angeles,38.100262,-122.25924
VAN,Vancouver,https://www.amtrak.com/stations/van,America/Los_Angeles,45.628901,-122.686544
VAS,Livermore Amtrak Station,https://www.amtrak.com/stations/vas,America/Los_Angeles,37.696986,-121.718346
VEC,Ventura Amtrak,https://www.amtrak.com/stations/vec,America/Los_Angeles,34.276929,-119.299918
VIS,Visalia,https://www.amtrak.com/stations/vis,America/Los_Angeles,36.331892,-119.288424
VMW,Vallejo,https://www.amtrak.com/stations/vmw,America/Los_Angeles,38.138008,-122.230557
VNC,Van Nuys,https://www.amtrak.com/stations/vnc,America/Los_Angeles,34.211294,-118.448206
VRV,Victorville Amtrak,https://www.amtrak.com/stations/vrv,America/Los_Angeles,34.5372,-117.292956
VTA,Veneta,http://www.amtrak.com/stations/vta,America/Los_Angeles,44.051247,-123.352301
WAB,Waterbury-Stowe Amtrak Station,https://www.amtrak.com/stations/wab,America/New_York,44.335011,-72.751806
WAC,Wasco,https://www.amtrak.com/stations/wac,America/Los_Angeles,35.594092,-119.332309
WAG,Wallingford,https://www.amtrak.com/stations/wag,America/New_York,43.476047,-72.976604
WAH,Washington Amtrak Station,https://www.amtrak.com/stations/wah,America/Chicago,38.561466,-91.012717
WAR,Warrensburg Amtrak Station,https://www.amtrak.com/stations/war,America/Chicago,38.76275,-93.7409
WAS,Washington Union Station,https://www.amtrak.com/stations/was,America/New_York,38.896993,-77.006422
WBG,Williamsburg Amtrak Station,https://www.amtrak.com/stations/wbg,America/New_York,37.276414,-76.708564
WDB,Woodbridge Amtrak,https://www.amtrak.com/stations/wdb,America/New_York,38.658915,-77.247852
WDL,Wisconsin Dells Amtrak Station,https://www.amtrak.com/stations/wdl,America/Chicago,43.626509,-89.777451
WDO,Waldo Amtrak Station,https://www.amtrak.com/stations/wdo,America/New_York,29.790507,-82.166727
WEC,Wenatchee,https://www.amtrak.com/stations/wec,America/Los_Angeles,47.421062,-120.307306
WEM,Wells,https://www.amtrak.com/stations/wem,America/New_York,43.320836,-70.612192
WEN,Wenatchee Amtrak,https://www.amtrak.com/stations/wen,America/Los_Angeles,47.421556,-120.306552
WES,Westwood UCLA Amtrak Bus Stop,https://www.amtrak.com/stations/wes,America/Los_Angeles,34.068772,-118.448979
WFD,Wallingford Amtrak,https://www.amtrak.com/stations/wfd,America/New_York,41.456969,-72.825221
WFH,Whitefish Amtrak Station,https://www.amtrak.com/stations/wfh,America/Denver,48.413474,-114.335575
WGL,West Glacier Amtrak,https://www.amtrak.com/stations/wgl,America/Denver,48.496218,-113.979164
WHL,Whitehall Amtrak,https://www.amtrak.com/stations/whl,America/New_York,43.554694,-73.403207
WHT,Wheatland Amtrak Bus Stop,https://www.amtrak.com/stations/wht,America/Denver,42.047963,-104.963919
WHV,White Haven Amtrak Bus Stop,https://www.amtrak.com/stations/whv,America/New_York,41.071379,-75.702013
WIC,Wichita Amtrak Station,https://www.amtrak.com/stations/wic,America/Chicago,37.684706,-97.334058
WIH,Wishram Amtrak,https://www.amtrak.com/stations/wih,America/Los_Angeles,45.657669,-120.966142
WIL,Wilmington,https://www.amtrak.com/stations/wil,America/New_York,39.737263,-75.551095
WIN,Winona,https://www.amtrak.com/stations/win,America/Chicago,44.044404,-91.640073
WIP,Winter Park/fraser,https://www.amtrak.com/stations/wip,America/Denver,39.947566,-105.817388
WIT,Wittenberg Amtrak Bus Stop,https://www.amtrak.com/stations/wit,America/Chicago,44.826834,-89.164447
WKB,Wilkes-Barre Amtrak Bus Stop,https://www.amtrak.com/stations/wkb,America/New_York,41.245024,-75.883196
WLC,Welches,https://www.amtrak.com/stations/wlc,America/Los_Angeles,45.347546,-121.9629
WLM,Williamsport Amtrak Station,https://www.amtrak.com/stations/wlm,America/New_York,41.240347,-77.000806
WLN,Wilson,https://www.amtrak.com/stations/wln,America/New_York,35.723135,-77.908029
WLO,Winslow Amtrak,https://www.amtrak.com/stations/wlo,America/Denver,35.021666,-110.694981
WLY,Westerly Amtrak Station,https://www.amtrak.com/stations/wly,America/New_York,41.381081,-71.82978
WMA,Williams,https://www.amtrak.com/stations/wma,America/Denver,35.25195,-112.190106
WMH,Williams,https://www.amtrak.com/stations/wmh,America/Denver,35.25114,-112.198135
WMN,Wilmington Amtrak Station,https://www.amtrak.com/stations/wmn,America/New_York,34.251192,-77.874895
WMS,Warm Springs,https://www.amtrak.com/stations/wms,America/Los_Angeles,44.763884,-121.263777
WND,Windsor,https://www.amtrak.com/stations/wnd,America/New_York,41.852013,-72.642253
WNL,Windsor Locks,https://www.amtrak.com/stations/wnl,America/New_York,41.913956,-72.626101
WNM,Windsor-Mt. Ascutney Amtrak,https://www.amtrak.com/stations/wnm,America/New_York,43.479908,-72.384985
WNN,Winnemucca Amtrak,https://www.amtrak.com/stations/wnn,America/Los_Angeles,40.969044,-117.73221
WNR,Walnut Ridge Amtrak Station,https://www.amtrak.com/stations/wnr,America/Chicago,36.06766,-90.956766
WOB,Woburn Amtrak Station,https://www.amtrak.com/stations/wob,America/New_York,42.517358,-71.143823
WOR,Worcester Union Station,https://www.amtrak.com/stations/wor,America/New_York,42.261478,-71.794812
WPB,West Palm Beach Amtrak Station,https://www.amtrak.com/stations/wpb,America/New_York,26.712554,-80.062184
WPK,Winter Park Amtrak Station,https://www.amtrak.com/stations/wpk,America/New_York,28.597099,-81.351993
WPN,Waupun,https://www.amtrak.com/stations/wpn,America/Chicago,43.633568,-88.724237
WPS,Winter Park,https://www.amtrak.com/stations/wps,America/Denver,39.88369,-105.761836
WPT,Wolf Point Amtrak Station,https://www.amtrak.com/stations/wpt,America/Denver,48.091672,-105.642736
WRJ,White River Junction Amtrak Station,https://www.amtrak.com/stations/wrj,America/New_York,43.647785,-72.317272
WRT,Watertown Amtrak Station,https://www.amtrak.com/stations/wrt,America/New_York,43.994583,-75.900163
WSF,Westfield Amtrak Bus Stop,https://www.amtrak.com/stations/wsf,America/Chicago,43.887791,-89.484089
WSJ,Wausau Amtrak Bus Stop,https://www.amtrak.com/stations/wsj,America/Chicago,44.959456,-89.624628
WSP,Westport,https://www.amtrak.com/stations/wsp,America/New_York,44.187288,-73.451773
WSS,White Sulphur Springs Amtrak,https://www.amtrak.com/stations/wss,America/New_York,37.786443,-80.304004
WTH,Winter Haven,https://www.amtrak.com/stations/wth,America/New_York,28.002146,-81.734878
WTI,Waterloo Amtrak Station,https://www.amtrak.com/stations/wti,America/New_York,41.431816,-85.024298
WTN,Williston Amtrak Station,https://www.amtrak.com/stations/wtn,America/Chicago,48.143,-103.620926
WTS,Willits Calif Western Railroad Depot Amtrak,https://www.amtrak.com/stations/wts,America/Los_Angeles,39.412597,-123.351003
WWA,Walla Walla Amtrak Bus Stop,https://www.amtrak.com/stations/wwa,America/Los_Angeles,46.065989,-118.341502
WWD,Wildwood Amtrak Station,https://www.amtrak.com/stations/wwd,America/New_York,28.866164,-82.039518
YAZ,Yazoo City Amtrak,https://www.amtrak.com/stations/yaz,America/Chicago,32.848477,-90.41523
YEM,Yemassee Amtrak,https://www.amtrak.com/stations/yem,America/New_York,32.688286,-80.846901
YNY,Yonkers Amtrak Station,https://www.amtrak.com/stations/yny,America/New_York,40.935586,-73.902263
YUM,Yuma Amtrak,http://www.amtrak.com,America/Denver,32.723139,-114.615571
FRR,FRR,http://www.amtrak.com/stations/frr,America/New_York,39.416261,-77.382299
FRC,FRC,http://www.amtrak.com/stations/frc,America/New_York,39.411855,-77.40558
NRG,NRG,http://www.amtrak.com/stations/nrg,America/Los_Angeles,34.230659,-118.545417
GUI,GUI,http://www.amtrak.com/stations/gui,America/New_York,41.275603,-72.673513
CLN,CLN,http://www.amtrak.com/stations/cln,America/New_York,41.279458,-72.528314
WSB,WSB,http://www.amtrak.com/stations/wsb,America/New_York,41.288787,-72.448
BNF,BNF,http://www.amtrak.com/stations/bnf,America/New_York,41.274549,-72.817225
MDS,MDS,http://www.amtrak.com/stations/mds,America/New_York,41.283577,-72.599444
BBK,BBK,http://www.amtrak.com/stations/bbk,America/Los_Angeles,34.178925,-118.311829
BTN,BTN,http://www.amtrak.com/stations/btn,America/New_York,44.4757,-73.21927
VRN,VRN,http://www.amtrak.com/stations/vrn,America/New_York,44.180921,-73.248824
MBY,MBY,http://www.amtrak.com/stations/mby,America/New_York,44.017425,-73.169775
MYU,MYU,http://www.amtrak.com/stations/myu,America/Los_Angeles,36.653516,-121.801379
BLT,BLT,http://www.amtrak.com/stations/blt,America/New_York,44.480327,-73.214168
PWN,PWN,http://www.amtrak.com/stations/pwn,America/New_York,40.244388,-75.650845
RDI,RDI,http://www.amtrak.com/stations/rdi,America/New_York,40.333791,-75.923048
CBN,CBN,http://www.amtrak.com/stations/cbn,America/New_York,43.109235,-79.058357
NFS,NFS,http://www.amtrak.com/stations/nfs,America/New_York,43.108736,-79.063291
TWO,TWO,http://www.amtrak.com/stations/two,America/New_York,43.645427,-79.380762
HSU,HSU,http://www.amtrak.com/stations/hsu,America/Los_Angeles,40.873347,-124.081496
CNL,CNL,http://www.amtrak.com/stations/cnl,America/Los_Angeles,35.864338,-119.385865
HAG,HAG,http://www.amtrak.com/stations/hag,America/New_York,39.64466,-77.722497
HNK,HNK,http://www.amtrak.com/stations/hnk,America/New_York,39.695275,-78.154315
CUA,CUA,http://www.amtrak.com/stations/cua,America/New_York,39.650452,-78.730438
FSB,FSB,http://www.amtrak.com/stations/fsb,America/New_York,39.6489,-78.933168
GTV,GTV,http://www.amtrak.com/stations/gtv,America/New_York,39.692354,-79.100326
SLS,SLS,http://www.amtrak.com/stations/sls,America/New_York,38.361983,-75.605898
CDE,CDE,http://www.amtrak.com/stations/cde,America/New_York,38.561752,-76.048392
